782, 115.27731718495488
782, 32.763985907658935
782, 25.61577602289617
782, 23.224016193300486
782, 21.245668994262815
782, 20.11848765052855
782, 19.570470650680363
782, 18.72823032271117
782, 18.276530012022704
782, 18.229107489809394
782, 17.73034897726029
782, 17.018129533156753
782, 16.907002170570195
782, 16.939257651101798
782, 17.027110699098557
782, 16.501172530464828
782, 16.83012025244534
782, 16.600888384506106
782, 16.033211280591786
782, 16.26123454933986
782, 15.852313960902393
782, 16.08443335723132
782, 16.01276388578117
782, 16.028892891015857
782, 15.772382501047105
782, 15.718614691402763
782, 15.266152301803231
782, 15.56568002095446
782, 15.397367773577571
782, 15.374628791585565
782, 15.29875525366515
782, 15.440620128531009
782, 15.266652920283377
782, 15.255141893867403
782, 15.284988686442375
782, 15.356595998164266
782, 14.942782872356474
782, 15.064678831025958
782, 14.843820662703365
782, 15.514740471262485
782, 14.961998749524355
782, 15.167169033549726
782, 15.290322372224182
782, 14.951575032435358
782, 14.7868253714405
782, 14.830761201214045
782, 15.02360337600112
782, 15.140091193839908
782, 14.860007467214018
782, 14.774789880029857
782, 14.837114720605314
782, 15.105200887657702
782, 14.620956601575017
782, 14.570560398511589
782, 14.593373656272888
782, 14.79819431528449
782, 14.627718289848417
782, 14.45517269615084
782, 14.633020364679396
782, 14.817625312600285
782, 14.261333131231368
782, 14.697403452824801
782, 14.607951404061168
782, 14.495142915751785
782, 14.42826649127528
782, 14.599905842449516
782, 14.61612906306982
782, 14.431214821059257
782, 14.462488236371428
782, 14.560432536061853
782, 14.56546341162175
782, 14.3748192274943
782, 14.405072566121817
782, 14.656037490814924
782, 14.869036107324064
782, 14.217014751862735
782, 14.474236749578267
782, 14.500545220449567
782, 14.360718053765595
782, 14.384263053070754
782, 14.267583929467946
782, 14.511501452419907
782, 14.141530144959688
782, 13.884211044758558
782, 14.509693807456642
782, 14.163104712963104
782, 14.36359387775883
782, 14.179331850260496
782, 14.328885631635785
782, 14.489841554313898
782, 14.391601180657744
782, 14.275108392816037
782, 13.95986510394141
782, 13.91705105919391
782, 14.258515719790012
782, 14.395355926826596
782, 13.848050608299673
782, 14.161777215078473
782, 14.207108144182712
782, 13.973163780756295
